Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80.0,17.0,119998265.0,102446.0,0.0,3278272.0,0.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,27319.328125,853.72900390625,1171.34326171875,22688.18359375,977438.0,1.0,120000000.0,1171.34326171875,22688.18359375,977438.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819568.0,0.0,853.72900390625,0.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.00031280517578,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102446.0,3278272.0,0.0,0.0,-1.0,-1.0,102445.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS-UDP
80.0,6.0,11726229.0,4.0,4.0,353.0,972.0,353.0,0.0,88.25,176.5,972.0,0.0,243.0,486.0,112.99455261230469,0.6822312474250793,1675175.625,2903209.0,6722916.0,3.0,6724467.0,2241489.0,3881293.0,6723220.0,253.0,11726226.0,3908742.0,3491663.25,6722916.0,1249.0,0.0,0.0,0.0,0.0,136.0,136.0,0.3411156237125397,0.3411156237125397,0.0,972.0,147.22222900390625,330.591064453125,109290.4453125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,165.625,88.25,243.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,353.0,4.0,972.0,26883.0,219.0,1.0,32.0,1252.0,0.0,1252.0,1252.0,6722916.0,0.0,6722916.0,6722916.0,DoS-GoldenEye
80.0,6.0,1933403.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0344455242156982,1933403.0,0.0,1933403.0,1933403.0,1933403.0,1933403.0,0.0,1933403.0,1933403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0344455242156982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,226.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS-GoldenEye
80.0,6.0,1970543.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0149487257003784,1970543.0,0.0,1970543.0,1970543.0,1970543.0,1970543.0,0.0,1970543.0,1970543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0149487257003784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,226.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS-GoldenEye
80.0,6.0,1758108.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1375865936279297,1758108.0,0.0,1758108.0,1758108.0,1758108.0,1758108.0,0.0,1758108.0,1758108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,1.1375865936279297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,226.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS-GoldenEye
80.0,6.0,6983073.0,5.0,3.0,483.0,662.0,483.0,0.0,96.5999984741211,216.0041656494141,662.0,0.0,220.6666717529297,382.2058715820313,163.96792602539062,1.1456273794174194,997581.875,2632086.5,6966579.0,3.0,6983073.0,1745768.25,3480743.75,6966873.0,204.0,6967388.0,3483694.0,4925543.0,6966579.0,809.0,0.0,0.0,0.0,0.0,168.0,104.0,0.7160171270370483,0.4296102821826935,0.0,662.0,127.22222137451172,256.3843688964844,65732.9453125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,143.125,96.5999984741211,220.6666717529297,0.0,0.0,0.0,0.0,0.0,0.0,5.0,483.0,3.0,662.0,26883.0,219.0,1.0,32.0,812.0,0.0,812.0,812.0,6966579.0,0.0,6966579.0,6966579.0,DoS-GoldenEye
80.0,6.0,6034493.0,4.0,4.0,458.0,972.0,458.0,0.0,114.5,229.0,972.0,0.0,243.0,486.0,236.9710235595703,1.3257120847702026,862070.4375,1864451.0,5000284.0,7.0,1034209.0,344736.34375,591853.9375,1028143.0,277.0,6034486.0,2011495.375,2638590.25,5000627.0,6070.0,0.0,0.0,0.0,0.0,136.0,136.0,0.6628560423851013,0.6628560423851013,0.0,972.0,158.88888549804688,340.4660339355469,115917.109375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,178.75,114.5,243.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,458.0,4.0,972.0,26883.0,219.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS-GoldenEye
80.0,6.0,9048784.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22102417051792145,9048784.0,0.0,9048784.0,9048784.0,9048784.0,9048784.0,0.0,9048784.0,9048784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.22102417051792145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,221.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,9048784.0,0.0,9048784.0,9048784.0,DoS-GoldenEye
80.0,6.0,73390.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.87750375,36695.0,3532.705479,39193.0,34197.0,73390.0,36695.0,3532.705479,39193.0,34197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,40.87750375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,225.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS-Hulk
80.0,6.0,112547.0,3.0,4.0,339.0,935.0,339.0,0.0,113.0,195.72174072265625,935.0,0.0,233.75,467.5,11319.71484375,62.19623947143555,18757.833984375,30617.369140625,71963.0,5.0,72253.0,36126.5,50680.46484375,71963.0,290.0,112539.0,37513.0,36179.33203125,72250.0,46.0,0.0,0.0,0.0,0.0,104.0,136.0,26.65553092956543,35.540706634521484,0.0,935.0,159.25,335.1463317871094,112323.0703125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,182.0,113.0,233.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,339.0,4.0,935.0,26883.0,219.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS-Hulk
80.0,6.0,37091.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.92143630981445,37091.0,0.0,37091.0,37091.0,37091.0,37091.0,0.0,37091.0,37091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,53.92143630981445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,225.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS-Hulk
80.0,6.0,4541774.0,4.0,5.0,377.0,935.0,377.0,0.0,94.25,188.5,935.0,0.0,187.0,418.1447143554688,288.8739013671875,1.98160457611084,567721.75,1559731.0,4427405.0,5.0,4494774.0,1498258.0,2536870.25,4427424.0,7217.0,4541755.0,1135438.75,2194828.5,4427410.0,20.0,0.0,0.0,0.0,0.0,136.0,168.0,0.8807131052017212,1.1008914709091189,0.0,935.0,131.1999969482422,306.2714233398437,93802.1796875,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,145.77777099609375,94.25,187.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,377.0,5.0,935.0,225.0,219.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS-Hulk
80.0,6.0,744.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.172119140625,744.0,0.0,744.0,744.0,744.0,744.0,0.0,744.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,2688.172119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,225.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS-Hulk
80.0,6.0,4653.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.8302307128906,4653.0,0.0,4653.0,4653.0,4653.0,4653.0,0.0,4653.0,4653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,429.8302307128906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,225.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS-Hulk
80.0,6.0,4332.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.6805114746094,4332.0,0.0,4332.0,4332.0,4332.0,4332.0,0.0,4332.0,4332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,461.6805114746094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,225.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS-Hulk
21.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6875,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,333333.34375,333333.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26883.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS-SlowHTTPTest
21.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6875,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,333333.34375,333333.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26883.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS-SlowHTTPTest
21.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26883.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS-SlowHTTPTest
21.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6875,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,333333.34375,333333.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26883.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS-SlowHTTPTest
21.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6875,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,333333.34375,333333.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26883.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS-SlowHTTPTest
21.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26883.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS-SlowHTTPTest
21.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26883.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS-SlowHTTPTest
80.0,6.0,19774917.0,12.0,1.0,1666.0,0.0,238.0,0.0,138.8333282470703,121.18043518066406,0.0,0.0,0.0,0.0,84.24813842773438,0.6573984622955322,1647909.75,2269366.75,6651911.0,17.0,19774917.0,1797719.75,2317062.75,6651911.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,40.0,0.6068293452262878,0.050569113343954086,0.0,238.0,119.0,122.34063720703125,14967.23046875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,128.15383911132812,138.8333282470703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1666.0,1.0,0.0,26883.0,26847.0,8.0,32.0,7746100.0,0.0,7746100.0,7746100.0,6651911.0,0.0,6651911.0,6651911.0,DoS-Slowloris
80.0,6.0,108350056.0,15.0,3.0,2530.0,0.0,230.0,0.0,168.6666717529297,105.27967071533205,0.0,0.0,0.0,0.0,23.350242614746094,0.1661282032728195,6373532.5,13531252.0,53247467.0,3.0,108350053.0,7739289.5,14627531.0,53247467.0,427.0,107326824.0,53663412.0,32056392.0,76330704.0,30996120.0,0.0,0.0,0.0,0.0,496.0,100.0,0.1384401619434356,0.0276880338788032,0.0,230.0,133.15789794921875,116.66917419433594,13611.6962890625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,140.55555725097656,168.6666717529297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2530.0,3.0,0.0,26883.0,0.0,11.0,32.0,6153976.5,2247314.75,7743068.0,4564885.0,24010524.0,20630440.0,53247467.0,6655952.0,DoS-Slowloris
80.0,6.0,3031639.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9895637035369873,1515819.5,707299.8125,2015956.0,1015683.0,3031639.0,1515819.5,707299.8125,2015956.0,1015683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.9895637035369873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,26883.0,-1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS-Slowloris
80.0,6.0,107421764.0,15.0,3.0,2530.0,0.0,230.0,0.0,168.6666717529297,105.27967071533205,0.0,0.0,0.0,0.0,23.552024841308597,0.1675638109445572,6318927.5,13462345.0,53247695.0,2.0,107421762.0,7672983.0,14555742.0,53247695.0,304.0,106399112.0,53199556.0,31400296.0,75402918.0,30996194.0,0.0,0.0,0.0,0.0,496.0,100.0,0.1396365016698837,0.0279273018240928,0.0,230.0,133.15789794921875,116.66917419433594,13611.6962890625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,140.55555725097656,168.6666717529297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2530.0,3.0,0.0,26883.0,0.0,11.0,32.0,6153727.5,2020622.0,7582523.0,4724932.0,23778576.0,20649658.0,53247695.0,6655988.0,DoS-Slowloris
80.0,6.0,105003339.0,2.0,2.0,16.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.15237610042095184,0.03809402510523796,35001112.0,60623704.0,105003335.0,2.0,105003337.0,105003336.0,0.0,105003337.0,105003337.0,105003337.0,105003336.0,0.0,105003337.0,105003337.0,1.0,0.0,0.0,0.0,64.0,64.0,0.01904701255261898,0.01904701255261898,0.0,8.0,4.800000190734863,4.381780624389648,19.200000762939453,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,2.0,0.0,211.0,219.0,1.0,32.0,2.0,0.0,2.0,2.0,105003336.0,0.0,105003335.0,105003335.0,DoS-Slowloris
80.0,6.0,111160607.0,2.0,2.0,16.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.143935889005661,0.0359839722514152,37053536.0,64178604.0,111160603.0,2.0,111160605.0,111160608.0,0.0,111160605.0,111160605.0,111160605.0,111160608.0,0.0,111160605.0,111160605.0,1.0,0.0,0.0,0.0,64.0,64.0,0.0179919861257076,0.0179919861257076,0.0,8.0,4.800000190734863,4.381780624389648,19.200000762939453,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,2.0,0.0,211.0,219.0,1.0,32.0,2.0,0.0,2.0,2.0,111160600.0,0.0,111160603.0,111160603.0,DoS-Slowloris
80.0,6.0,3075425.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754749536514282,1537712.5,723450.125,2049269.0,1026156.0,3075425.0,1537712.5,723450.125,2049269.0,1026156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.9754749536514282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,26883.0,-1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS-Slowloris
21.0,6.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76923.078125,26.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,38461.5390625,38461.5390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26883.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-BruteForce
21.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26883.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-BruteForce
21.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26883.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-BruteForce
21.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,250000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26883.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-BruteForce
21.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26883.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-BruteForce
21.0,6.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105263.15625,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,52631.578125,52631.578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26883.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-BruteForce
21.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26883.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-BruteForce
3389.0,6.0,1685665.0,8.0,7.0,1128.0,1581.0,661.0,0.0,141.0,222.6233206,1173.0,0.0,225.8571429,430.0986044,1607.080885,8.898565255,120404.6429,245468.4354,953152.0,2.0,1685665.0,240809.2857,391218.1424,1122789.0,2.0,1577964.0,262994.0,338929.691,953152.0,107988.0,0.0,0.0,0.0,0.0,168.0,148.0,4.745901469,4.152663786,0.0,1173.0,169.3125,317.731274,100953.1625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,180.6,141.0,225.8571429,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1128.0,7.0,1581.0,8192.0,62872.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infiltration
